Sample in Buffer,Sample in Window,TRIGGER,ap_done_OBUF,frame_out1_pixel_d0[95:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,BINARY
5037,5037,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5038,5038,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5039,5039,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5040,5040,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5041,5041,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5042,5042,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5043,5043,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5044,5044,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5045,5045,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5046,5046,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5047,5047,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5048,5048,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
5049,5049,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5050,5050,0,0,000000000000000000000000001010100000000000000000000000000010101000000000000000000000000000101010
5051,5051,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
5052,5052,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5053,5053,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5054,5054,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5055,5055,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5056,5056,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5057,5057,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5058,5058,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5059,5059,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5060,5060,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5061,5061,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5062,5062,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5063,5063,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5064,5064,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5065,5065,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5066,5066,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5067,5067,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5068,5068,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5069,5069,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5070,5070,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5071,5071,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
5072,5072,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
5073,5073,0,0,000000000000000000000000011111100000000000000000000000000111111000000000000000000000000001111110
5074,5074,0,0,000000000000000000000000100101100000000000000000000000001001011000000000000000000000000010010110
5075,5075,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5076,5076,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5077,5077,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5078,5078,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5079,5079,0,0,000000000000000000000000100101000000000000000000000000001001010000000000000000000000000010010100
5080,5080,0,0,000000000000000000000000011010100000000000000000000000000110101000000000000000000000000001101010
5081,5081,0,0,000000000000000000000000100011000000000000000000000000001000110000000000000000000000000010001100
5082,5082,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5083,5083,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5084,5084,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5085,5085,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5086,5086,0,0,000000000000000000000000111101000000000000000000000000001111010000000000000000000000000011110100
5087,5087,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010000
5088,5088,0,0,000000000000000000000000101110100000000000000000000000001011101000000000000000000000000010111010
5089,5089,0,0,000000000000000000000000100001100000000000000000000000001000011000000000000000000000000010000110
5090,5090,0,0,000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000000
5091,5091,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5092,5092,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5093,5093,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5094,5094,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5095,5095,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5096,5096,0,0,000000000000000000000000110111000000000000000000000000001101110000000000000000000000000011011100
5097,5097,0,0,000000000000000000000000011101000000000000000000000000000111010000000000000000000000000001110100
5098,5098,0,0,000000000000000000000000010110000000000000000000000000000101100000000000000000000000000001011000
5099,5099,0,0,000000000000000000000000011101100000000000000000000000000111011000000000000000000000000001110110
5100,5100,0,0,000000000000000000000000010111100000000000000000000000000101111000000000000000000000000001011110
5101,5101,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
5102,5102,0,0,000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000
5103,5103,0,0,000000000000000000000000010001000000000000000000000000000100010000000000000000000000000001000100
5104,5104,0,0,000000000000000000000000010000100000000000000000000000000100001000000000000000000000000001000010
5105,5105,0,0,000000000000000000000000010111100000000000000000000000000101111000000000000000000000000001011110
5106,5106,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5107,5107,0,0,000000000000000000000000101011000000000000000000000000001010110000000000000000000000000010101100
5108,5108,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5109,5109,0,0,000000000000000000000000100011100000000000000000000000001000111000000000000000000000000010001110
5110,5110,0,0,000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000
5111,5111,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
5112,5112,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5113,5113,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
5114,5114,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5115,5115,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
5116,5116,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5117,5117,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5118,5118,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5119,5119,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5120,5120,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5121,5121,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5122,5122,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5123,5123,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5124,5124,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5125,5125,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5126,5126,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5127,5127,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
5128,5128,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5129,5129,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
5130,5130,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
5131,5131,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
5132,5132,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5133,5133,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5134,5134,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5135,5135,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5136,5136,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5137,5137,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5138,5138,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5139,5139,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5140,5140,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5141,5141,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
5142,5142,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5143,5143,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5144,5144,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5145,5145,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5146,5146,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5147,5147,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5148,5148,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5149,5149,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5150,5150,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5151,5151,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5152,5152,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5153,5153,0,0,000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000
5154,5154,0,0,000000000000000000000000101001100000000000000000000000001010011000000000000000000000000010100110
5155,5155,0,0,000000000000000000000000100011100000000000000000000000001000111000000000000000000000000010001110
5156,5156,0,0,000000000000000000000000111010000000000000000000000000001110100000000000000000000000000011101000
5157,5157,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5158,5158,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5159,5159,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5160,5160,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5161,5161,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5162,5162,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5163,5163,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5164,5164,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5165,5165,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5166,5166,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5167,5167,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5168,5168,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5169,5169,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5170,5170,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5171,5171,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5172,5172,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5173,5173,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5174,5174,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5175,5175,0,0,000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000
5176,5176,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5177,5177,0,0,000000000000000000000000111111000000000000000000000000001111110000000000000000000000000011111100
5178,5178,0,0,000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010000
5179,5179,0,0,000000000000000000000000011111100000000000000000000000000111111000000000000000000000000001111110
5180,5180,0,0,000000000000000000000000001010100000000000000000000000000010101000000000000000000000000000101010
5181,5181,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
5182,5182,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
5183,5183,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5184,5184,0,0,000000000000000000000000001101100000000000000000000000000011011000000000000000000000000000110110
5185,5185,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5186,5186,0,0,000000000000000000000000101011000000000000000000000000001010110000000000000000000000000010101100
5187,5187,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5188,5188,0,0,000000000000000000000000111001100000000000000000000000001110011000000000000000000000000011100110
5189,5189,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5190,5190,0,0,000000000000000000000000011011000000000000000000000000000110110000000000000000000000000001101100
5191,5191,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5192,5192,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
5193,5193,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5194,5194,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
5195,5195,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
5196,5196,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
5197,5197,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5198,5198,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5199,5199,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
5200,5200,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5201,5201,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5202,5202,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5203,5203,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5204,5204,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5205,5205,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5206,5206,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5207,5207,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5208,5208,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5209,5209,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5210,5210,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5211,5211,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5212,5212,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
5213,5213,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5214,5214,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5215,5215,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5216,5216,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5217,5217,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5218,5218,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5219,5219,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5220,5220,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5221,5221,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5222,5222,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5223,5223,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5224,5224,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5225,5225,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5226,5226,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5227,5227,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5228,5228,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
5229,5229,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
5230,5230,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5231,5231,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
5232,5232,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5233,5233,0,0,000000000000000000000000100100100000000000000000000000001001001000000000000000000000000010010010
5234,5234,0,0,000000000000000000000000110110000000000000000000000000001101100000000000000000000000000011011000
5235,5235,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5236,5236,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5237,5237,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5238,5238,0,0,000000000000000000000000110001000000000000000000000000001100010000000000000000000000000011000100
5239,5239,0,0,000000000000000000000000011110100000000000000000000000000111101000000000000000000000000001111010
5240,5240,0,0,000000000000000000000000010011000000000000000000000000000100110000000000000000000000000001001100
5241,5241,0,0,000000000000000000000000001110100000000000000000000000000011101000000000000000000000000000111010
5242,5242,0,0,000000000000000000000000010110000000000000000000000000000101100000000000000000000000000001011000
5243,5243,0,0,000000000000000000000000100110000000000000000000000000001001100000000000000000000000000010011000
5244,5244,0,0,000000000000000000000000110101000000000000000000000000001101010000000000000000000000000011010100
5245,5245,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5246,5246,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5247,5247,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5248,5248,0,0,000000000000000000000000101101100000000000000000000000001011011000000000000000000000000010110110
5249,5249,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5250,5250,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5251,5251,0,0,000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000
5252,5252,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010000
5253,5253,0,0,000000000000000000000000011101100000000000000000000000000111011000000000000000000000000001110110
5254,5254,0,0,000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110000
5255,5255,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5256,5256,0,0,000000000000000000000000110001100000000000000000000000001100011000000000000000000000000011000110
5257,5257,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5258,5258,0,0,000000000000000000000000111111100000000000000000000000001111111000000000000000000000000011111110
5259,5259,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5260,5260,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
5261,5261,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5262,5262,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5263,5263,0,0,000000000000000000000000001100100000000000000000000000000011001000000000000000000000000000110010
5264,5264,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
5265,5265,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5266,5266,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5267,5267,0,0,000000000000000000000000111010100000000000000000000000001110101000000000000000000000000011101010
5268,5268,0,0,000000000000000000000000110100100000000000000000000000001101001000000000000000000000000011010010
5269,5269,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5270,5270,0,0,000000000000000000000000111110100000000000000000000000001111101000000000000000000000000011111010
5271,5271,0,0,000000000000000000000000100011100000000000000000000000001000111000000000000000000000000010001110
5272,5272,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5273,5273,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5274,5274,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5275,5275,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
5276,5276,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5277,5277,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
5278,5278,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
5279,5279,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
5280,5280,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
5281,5281,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5282,5282,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5283,5283,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5284,5284,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5285,5285,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5286,5286,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5287,5287,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5288,5288,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5289,5289,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5290,5290,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5291,5291,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5292,5292,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
5293,5293,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5294,5294,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5295,5295,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5296,5296,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5297,5297,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5298,5298,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5299,5299,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5300,5300,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5301,5301,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
5302,5302,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5303,5303,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5304,5304,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5305,5305,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5306,5306,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5307,5307,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5308,5308,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
5309,5309,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5310,5310,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
5311,5311,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
5312,5312,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5313,5313,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
5314,5314,0,0,000000000000000000000000011011100000000000000000000000000110111000000000000000000000000001101110
5315,5315,0,0,000000000000000000000000010010000000000000000000000000000100100000000000000000000000000001001000
5316,5316,0,0,000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000
5317,5317,0,0,000000000000000000000000100001100000000000000000000000001000011000000000000000000000000010000110
5318,5318,0,0,000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000
5319,5319,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
5320,5320,0,0,000000000000000000000000001101000000000000000000000000000011010000000000000000000000000000110100
5321,5321,0,0,000000000000000000000000010001000000000000000000000000000100010000000000000000000000000001000100
5322,5322,0,0,000000000000000000000000011001100000000000000000000000000110011000000000000000000000000001100110
5323,5323,0,0,000000000000000000000000011110100000000000000000000000000111101000000000000000000000000001111010
5324,5324,0,0,000000000000000000000000011111100000000000000000000000000111111000000000000000000000000001111110
5325,5325,0,0,000000000000000000000000100101100000000000000000000000001001011000000000000000000000000010010110
5326,5326,0,0,000000000000000000000000100010000000000000000000000000001000100000000000000000000000000010001000
5327,5327,0,0,000000000000000000000000011010000000000000000000000000000110100000000000000000000000000001101000
5328,5328,0,0,000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010000
5329,5329,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5330,5330,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5331,5331,0,0,000000000000000000000000111011100000000000000000000000001110111000000000000000000000000011101110
5332,5332,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5333,5333,0,0,000000000000000000000000110000100000000000000000000000001100001000000000000000000000000011000010
5334,5334,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5335,5335,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5336,5336,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5337,5337,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5338,5338,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5339,5339,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5340,5340,0,0,000000000000000000000000001101000000000000000000000000000011010000000000000000000000000000110100
5341,5341,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
5342,5342,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
5343,5343,0,0,000000000000000000000000001001100000000000000000000000000010011000000000000000000000000000100110
5344,5344,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5345,5345,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
5346,5346,0,0,000000000000000000000000001111000000000000000000000000000011110000000000000000000000000000111100
5347,5347,0,0,000000000000000000000000011111100000000000000000000000000111111000000000000000000000000001111110
5348,5348,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5349,5349,0,0,000000000000000000000000101011100000000000000000000000001010111000000000000000000000000010101110
5350,5350,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5351,5351,0,0,000000000000000000000000001010100000000000000000000000000010101000000000000000000000000000101010
5352,5352,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
5353,5353,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
5354,5354,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
5355,5355,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
5356,5356,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
5357,5357,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
5358,5358,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
5359,5359,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
