Sample in Buffer,Sample in Window,TRIGGER,ap_done_OBUF,frame_out2_pixel_d0[95:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,BINARY
2576,2576,0,0,000000000000000000000000001110110000000000000000000000000111011100000000000000000000000000000100
2577,2577,0,0,000000000000000000000000001110110000000000000000000000000111011100000000000000000000000000000100
2578,2578,0,0,000000000000000000000000001110110000000000000000000000000111011100000000000000000000000000000100
2579,2579,0,0,000000000000000000000000001110110000000000000000000000000111011100000000000000000000000000000000
2580,2580,0,0,000000000000000000000000010010000000000000000000000000000111101000000000000000000000000000000000
2581,2581,0,0,000000000000000000000000010010000000000000000000000000000111101000000000000000000000000000000000
2582,2582,0,0,000000000000000000000000010010000000000000000000000000000111101000000000000000000000000000000000
2583,2583,0,0,000000000000000000000000010010000000000000000000000000000111101000000000000000000000000000000000
2584,2584,0,0,000000000000000000000000010010000000000000000000000000000111101000000000000000000000000000000000
2585,2585,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
2586,2586,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
2587,2587,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
2588,2588,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
2589,2589,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
2590,2590,0,0,000000000000000000000000010111110000000000000000000000001000001000000000000000000000000000000000
2591,2591,0,0,000000000000000000000000010111110000000000000000000000001000001000000000000000000000000000000000
2592,2592,0,0,000000000000000000000000010111110000000000000000000000001000001000000000000000000000000000000000
2593,2593,0,0,000000000000000000000000010111110000000000000000000000001000001000000000000000000000000000000000
2594,2594,0,0,000000000000000000000000010111110000000000000000000000001000001000000000000000000000000000000000
2595,2595,0,0,000000000000000000000000011011000000000000000000000000001000000000000000000000000000000000000000
2596,2596,0,0,000000000000000000000000011011000000000000000000000000001000000000000000000000000000000000000000
2597,2597,0,0,000000000000000000000000011011000000000000000000000000001000000000000000000000000000000000000000
2598,2598,0,0,000000000000000000000000011011000000000000000000000000001000000000000000000000000000000000000000
2599,2599,0,0,000000000000000000000000011011000000000000000000000000001000000000000000000000000000000000000000
2600,2600,0,0,000000000000000000000000011000010000000000000000000000000110101100000000000000000000000000000000
2601,2601,0,0,000000000000000000000000011000010000000000000000000000000110101100000000000000000000000000000000
2602,2602,0,0,000000000000000000000000011000010000000000000000000000000110101100000000000000000000000000000000
2603,2603,0,0,000000000000000000000000011000010000000000000000000000000110101100000000000000000000000000000000
2604,2604,0,0,000000000000000000000000011000010000000000000000000000000110101100000000000000000000000001001101
2605,2605,0,0,000000000000000000000000110111100000000000000000000000001101111000000000000000000000000001001101
2606,2606,0,0,000000000000000000000000110111100000000000000000000000001101111000000000000000000000000001001101
2607,2607,0,0,000000000000000000000000110111100000000000000000000000001101111000000000000000000000000001001101
2608,2608,0,0,000000000000000000000000110111100000000000000000000000001101111000000000000000000000000001001101
2609,2609,0,0,000000000000000000000000110111100000000000000000000000001101111000000000000000000000000001101001
2610,2610,0,0,000000000000000000000000111110100000000000000000000000001111101000000000000000000000000001101001
2611,2611,0,0,000000000000000000000000111110100000000000000000000000001111101000000000000000000000000001101001
2612,2612,0,0,000000000000000000000000111110100000000000000000000000001111101000000000000000000000000001101001
2613,2613,0,0,000000000000000000000000111110100000000000000000000000001111101000000000000000000000000001101001
2614,2614,0,0,000000000000000000000000111110100000000000000000000000001111101000000000000000000000000000111001
2615,2615,0,0,000000000000000000000000110011110000000000000000000000001100111100000000000000000000000000111001
2616,2616,0,0,000000000000000000000000110011110000000000000000000000001100111100000000000000000000000000111001
2617,2617,0,0,000000000000000000000000110011110000000000000000000000001100111100000000000000000000000000111001
2618,2618,0,0,000000000000000000000000110011110000000000000000000000001100111100000000000000000000000000111001
2619,2619,0,0,000000000000000000000000110011110000000000000000000000001100111100000000000000000000000001011011
2620,2620,0,0,000000000000000000000000111011000000000000000000000000001110110000000000000000000000000001011011
2621,2621,0,0,000000000000000000000000111011000000000000000000000000001110110000000000000000000000000001011011
2622,2622,0,0,000000000000000000000000111011000000000000000000000000001110110000000000000000000000000001011011
2623,2623,0,0,000000000000000000000000111011000000000000000000000000001110110000000000000000000000000001011011
2624,2624,0,0,000000000000000000000000111011000000000000000000000000001110110000000000000000000000000001010010
2625,2625,0,0,000000000000000000000000111000110000000000000000000000001110001100000000000000000000000001010010
2626,2626,0,0,000000000000000000000000111000110000000000000000000000001110001100000000000000000000000001010010
2627,2627,0,0,000000000000000000000000111000110000000000000000000000001110001100000000000000000000000001010010
2628,2628,0,0,000000000000000000000000111000110000000000000000000000001110001100000000000000000000000001010010
2629,2629,0,0,000000000000000000000000111000110000000000000000000000001110001100000000000000000000000000110110
2630,2630,0,0,000000000000000000000000110011000000000000000000000000001100110000000000000000000000000000110110
2631,2631,0,0,000000000000000000000000110011000000000000000000000000001100110000000000000000000000000000110110
2632,2632,0,0,000000000000000000000000110011000000000000000000000000001100110000000000000000000000000000110110
2633,2633,0,0,000000000000000000000000110011000000000000000000000000001100110000000000000000000000000000110110
2634,2634,0,0,000000000000000000000000110011000000000000000000000000001100110000000000000000000000000000111101
2635,2635,0,0,000000000000000000000000110011100000000000000000000000001100111000000000000000000000000000111101
2636,2636,0,0,000000000000000000000000110011100000000000000000000000001100111000000000000000000000000000111101
2637,2637,0,0,000000000000000000000000110011100000000000000000000000001100111000000000000000000000000000111101
2638,2638,0,0,000000000000000000000000110011100000000000000000000000001100111000000000000000000000000000111101
2639,2639,0,0,000000000000000000000000110011100000000000000000000000001100111000000000000000000000000000101001
2640,2640,0,0,000000000000000000000000101111110000000000000000000000001011111100000000000000000000000000101001
2641,2641,0,0,000000000000000000000000101111110000000000000000000000001011111100000000000000000000000000101001
2642,2642,0,0,000000000000000000000000101111110000000000000000000000001011111100000000000000000000000000101001
2643,2643,0,0,000000000000000000000000101111110000000000000000000000001011111100000000000000000000000000101001
2644,2644,0,0,000000000000000000000000101111110000000000000000000000001011111100000000000000000000000000011100
2645,2645,0,0,000000000000000000000000101111000000000000000000000000001011110000000000000000000000000000011100
2646,2646,0,0,000000000000000000000000101111000000000000000000000000001011110000000000000000000000000000011100
2647,2647,0,0,000000000000000000000000101111000000000000000000000000001011110000000000000000000000000000011100
2648,2648,0,0,000000000000000000000000101111000000000000000000000000001011110000000000000000000000000000011100
2649,2649,0,0,000000000000000000000000101111000000000000000000000000001011110000000000000000000000000000011000
2650,2650,0,0,000000000000000000000000101111010000000000000000000000001011100000000000000000000000000000011000
2651,2651,0,0,000000000000000000000000101111010000000000000000000000001011100000000000000000000000000000011000
2652,2652,0,0,000000000000000000000000101111010000000000000000000000001011100000000000000000000000000000011000
2653,2653,0,0,000000000000000000000000101111010000000000000000000000001011100000000000000000000000000000011000
2654,2654,0,0,000000000000000000000000101111010000000000000000000000001011100000000000000000000000000000100001
2655,2655,0,0,000000000000000000000000101111000000000000000000000000001011011100000000000000000000000000100001
2656,2656,0,0,000000000000000000000000101111000000000000000000000000001011011100000000000000000000000000100001
2657,2657,0,0,000000000000000000000000101111000000000000000000000000001011011100000000000000000000000000100001
2658,2658,0,0,000000000000000000000000101111000000000000000000000000001011011100000000000000000000000000100001
2659,2659,0,0,000000000000000000000000101111000000000000000000000000001011011100000000000000000000000000111011
2660,2660,0,0,000000000000000000000000110001110000000000000000000000001011100000000000000000000000000000111011
2661,2661,0,0,000000000000000000000000110001110000000000000000000000001011100000000000000000000000000000111011
2662,2662,0,0,000000000000000000000000110001110000000000000000000000001011100000000000000000000000000000111011
2663,2663,0,0,000000000000000000000000110001110000000000000000000000001011100000000000000000000000000000111011
2664,2664,0,0,000000000000000000000000110001110000000000000000000000001011100000000000000000000000000001001110
2665,2665,0,0,000000000000000000000000110101010000000000000000000000001100011000000000000000000000000001001110
2666,2666,0,0,000000000000000000000000110101010000000000000000000000001100011000000000000000000000000001001110
2667,2667,0,0,000000000000000000000000110101010000000000000000000000001100011000000000000000000000000001001110
2668,2668,0,0,000000000000000000000000110101010000000000000000000000001100011000000000000000000000000001001110
2669,2669,0,0,000000000000000000000000110101010000000000000000000000001100011000000000000000000000000001100000
2670,2670,0,0,000000000000000000000000111001110000000000000000000000001101100000000000000000000000000001100000
2671,2671,0,0,000000000000000000000000111001110000000000000000000000001101100000000000000000000000000001100000
2672,2672,0,0,000000000000000000000000111001110000000000000000000000001101100000000000000000000000000001100000
2673,2673,0,0,000000000000000000000000111001110000000000000000000000001101100000000000000000000000000001100000
2674,2674,0,0,000000000000000000000000111001110000000000000000000000001101100000000000000000000000000001110000
2675,2675,0,0,000000000000000000000000111011010000000000000000000000001110001100000000000000000000000001110000
2676,2676,0,0,000000000000000000000000111011010000000000000000000000001110001100000000000000000000000001110000
2677,2677,0,0,000000000000000000000000111011010000000000000000000000001110001100000000000000000000000001110000
2678,2678,0,0,000000000000000000000000111011010000000000000000000000001110001100000000000000000000000001110000
2679,2679,0,0,000000000000000000000000111011010000000000000000000000001110001100000000000000000000000001001110
2680,2680,0,0,000000000000000000000000110001100000000000000000000000001011110000000000000000000000000001001110
2681,2681,0,0,000000000000000000000000110001100000000000000000000000001011110000000000000000000000000001001110
2682,2682,0,0,000000000000000000000000110001100000000000000000000000001011110000000000000000000000000001001110
2683,2683,0,0,000000000000000000000000110001100000000000000000000000001011110000000000000000000000000001001110
2684,2684,0,0,000000000000000000000000110001100000000000000000000000001011110000000000000000000000000000000000
2685,2685,0,0,000000000000000000000000011100100000000000000000000000000110100000000000000000000000000000000000
2686,2686,0,0,000000000000000000000000011100100000000000000000000000000110100000000000000000000000000000000000
2687,2687,0,0,000000000000000000000000011100100000000000000000000000000110100000000000000000000000000000000000
2688,2688,0,0,000000000000000000000000011100100000000000000000000000000110100000000000000000000000000000000000
2689,2689,0,0,000000000000000000000000011100100000000000000000000000000110100000000000000000000000000000000000
2690,2690,0,0,000000000000000000000000010100100000000000000000000000000100110100000000000000000000000000000000
2691,2691,0,0,000000000000000000000000010100100000000000000000000000000100110100000000000000000000000000000000
2692,2692,0,0,000000000000000000000000010100100000000000000000000000000100110100000000000000000000000000000000
2693,2693,0,0,000000000000000000000000010100100000000000000000000000000100110100000000000000000000000000000000
2694,2694,0,0,000000000000000000000000010100100000000000000000000000000100110100000000000000000000000000000000
2695,2695,0,0,000000000000000000000000010110100000000000000000000000000101010100000000000000000000000000000000
2696,2696,0,0,000000000000000000000000010110100000000000000000000000000101010100000000000000000000000000000000
2697,2697,0,0,000000000000000000000000010110100000000000000000000000000101010100000000000000000000000000000000
2698,2698,0,0,000000000000000000000000010110100000000000000000000000000101010100000000000000000000000000000000
2699,2699,0,0,000000000000000000000000010110100000000000000000000000000101010100000000000000000000000000000000
2700,2700,0,0,000000000000000000000000010101110000000000000000000000000101001000000000000000000000000000000000
2701,2701,0,0,000000000000000000000000010101110000000000000000000000000101001000000000000000000000000000000000
2702,2702,0,0,000000000000000000000000010101110000000000000000000000000101001000000000000000000000000000000000
2703,2703,0,0,000000000000000000000000010101110000000000000000000000000101001000000000000000000000000000000000
2704,2704,0,0,000000000000000000000000010101110000000000000000000000000101001000000000000000000000000000000000
2705,2705,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2706,2706,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2707,2707,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2708,2708,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2709,2709,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2710,2710,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2711,2711,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2712,2712,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2713,2713,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2714,2714,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000000000000
2715,2715,0,0,000000000000000000000000010101110000000000000000000000000101011100000000000000000000000000000000
2716,2716,0,0,000000000000000000000000010101110000000000000000000000000101011100000000000000000000000000000000
2717,2717,0,0,000000000000000000000000010101110000000000000000000000000101011100000000000000000000000000000000
2718,2718,0,0,000000000000000000000000010101110000000000000000000000000101011100000000000000000000000000000000
2719,2719,0,0,000000000000000000000000010101110000000000000000000000000101011100000000000000000000000000000000
2720,2720,0,0,000000000000000000000000010011100000000000000000000000000101100000000000000000000000000000000000
2721,2721,0,0,000000000000000000000000010011100000000000000000000000000101100000000000000000000000000000000000
2722,2722,0,0,000000000000000000000000010011100000000000000000000000000101100000000000000000000000000000000000
2723,2723,0,0,000000000000000000000000010011100000000000000000000000000101100000000000000000000000000000000000
2724,2724,0,0,000000000000000000000000010011100000000000000000000000000101100000000000000000000000000000000000
2725,2725,0,0,000000000000000000000000010001100000000000000000000000000101101000000000000000000000000000000000
2726,2726,0,0,000000000000000000000000010001100000000000000000000000000101101000000000000000000000000000000000
2727,2727,0,0,000000000000000000000000010001100000000000000000000000000101101000000000000000000000000000000000
2728,2728,0,0,000000000000000000000000010001100000000000000000000000000101101000000000000000000000000000000000
2729,2729,0,0,000000000000000000000000010001100000000000000000000000000101101000000000000000000000000000000000
2730,2730,0,0,000000000000000000000000010001010000000000000000000000000101100100000000000000000000000000000000
2731,2731,0,0,000000000000000000000000010001010000000000000000000000000101100100000000000000000000000000000000
2732,2732,0,0,000000000000000000000000010001010000000000000000000000000101100100000000000000000000000000000000
2733,2733,0,0,000000000000000000000000010001010000000000000000000000000101100100000000000000000000000000000000
2734,2734,0,0,000000000000000000000000010001010000000000000000000000000101100100000000000000000000000000000000
2735,2735,0,0,000000000000000000000000010000110000000000000000000000000101001000000000000000000000000000000000
2736,2736,0,0,000000000000000000000000010000110000000000000000000000000101001000000000000000000000000000000000
2737,2737,0,0,000000000000000000000000010000110000000000000000000000000101001000000000000000000000000000000000
2738,2738,0,0,000000000000000000000000010000110000000000000000000000000101001000000000000000000000000000000000
2739,2739,0,0,000000000000000000000000010000110000000000000000000000000101001000000000000000000000000000000000
2740,2740,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000000000
2741,2741,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000000000
2742,2742,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000000000
2743,2743,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000000000
2744,2744,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000000100
2745,2745,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000000100
2746,2746,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000000100
2747,2747,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000000100
2748,2748,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000000100
2749,2749,0,0,000000000000000000000000001101100000000000000000000000000100101000000000000000000000000000001110
2750,2750,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000001110
2751,2751,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000001110
2752,2752,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000001110
2753,2753,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000001110
2754,2754,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000001110
2755,2755,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000001110
2756,2756,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000001110
2757,2757,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000001110
2758,2758,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000001110
2759,2759,0,0,000000000000000000000000001101100000000000000000000000000100010100000000000000000000000000010110
2760,2760,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000010110
2761,2761,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000010110
2762,2762,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000010110
2763,2763,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000010110
2764,2764,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000010110
2765,2765,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000010110
2766,2766,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000010110
2767,2767,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000010110
2768,2768,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000010110
2769,2769,0,0,000000000000000000000000001101000000000000000000000000000100001100000000000000000000000000011011
2770,2770,0,0,000000000000000000000000001001010000000000000000000000000011111000000000000000000000000000011011
2771,2771,0,0,000000000000000000000000001001010000000000000000000000000011111000000000000000000000000000011011
2772,2772,0,0,000000000000000000000000001001010000000000000000000000000011111000000000000000000000000000011011
2773,2773,0,0,000000000000000000000000001001010000000000000000000000000011111000000000000000000000000000011011
2774,2774,0,0,000000000000000000000000001001010000000000000000000000000011111000000000000000000000000000011100
2775,2775,0,0,000000000000000000000000001001100000000000000000000000000011111100000000000000000000000000011100
2776,2776,0,0,000000000000000000000000001001100000000000000000000000000011111100000000000000000000000000011100
2777,2777,0,0,000000000000000000000000001001100000000000000000000000000011111100000000000000000000000000011100
2778,2778,0,0,000000000000000000000000001001100000000000000000000000000011111100000000000000000000000000011100
2779,2779,0,0,000000000000000000000000001001100000000000000000000000000011111100000000000000000000000000011110
2780,2780,0,0,000000000000000000000000001010000000000000000000000000000100000100000000000000000000000000011110
2781,2781,0,0,000000000000000000000000001010000000000000000000000000000100000100000000000000000000000000011110
2782,2782,0,0,000000000000000000000000001010000000000000000000000000000100000100000000000000000000000000011110
2783,2783,0,0,000000000000000000000000001010000000000000000000000000000100000100000000000000000000000000011110
2784,2784,0,0,000000000000000000000000001010000000000000000000000000000100000100000000000000000000000000010101
2785,2785,0,0,000000000000000000000000001010010000000000000000000000000100011100000000000000000000000000010101
2786,2786,0,0,000000000000000000000000001010010000000000000000000000000100011100000000000000000000000000010101
2787,2787,0,0,000000000000000000000000001010010000000000000000000000000100011100000000000000000000000000010101
2788,2788,0,0,000000000000000000000000001010010000000000000000000000000100011100000000000000000000000000010101
2789,2789,0,0,000000000000000000000000001010010000000000000000000000000100011100000000000000000000000000010111
2790,2790,0,0,000000000000000000000000001010110000000000000000000000000100100100000000000000000000000000010111
2791,2791,0,0,000000000000000000000000001010110000000000000000000000000100100100000000000000000000000000010111
2792,2792,0,0,000000000000000000000000001010110000000000000000000000000100100100000000000000000000000000010111
2793,2793,0,0,000000000000000000000000001010110000000000000000000000000100100100000000000000000000000000010111
2794,2794,0,0,000000000000000000000000001010110000000000000000000000000100100100000000000000000000000000010010
2795,2795,0,0,000000000000000000000000001100000000000000000000000000000100111000000000000000000000000000010010
2796,2796,0,0,000000000000000000000000001100000000000000000000000000000100111000000000000000000000000000010010
2797,2797,0,0,000000000000000000000000001100000000000000000000000000000100111000000000000000000000000000010010
2798,2798,0,0,000000000000000000000000001100000000000000000000000000000100111000000000000000000000000000010010
2799,2799,0,0,000000000000000000000000001100000000000000000000000000000100111000000000000000000000000000010010
2800,2800,0,0,000000000000000000000000001110100000000000000000000000000100100100000000000000000000000000010010
2801,2801,0,0,000000000000000000000000001110100000000000000000000000000100100100000000000000000000000000010010
2802,2802,0,0,000000000000000000000000001110100000000000000000000000000100100100000000000000000000000000010010
2803,2803,0,0,000000000000000000000000001110100000000000000000000000000100100100000000000000000000000000010010
2804,2804,0,0,000000000000000000000000001110100000000000000000000000000100100100000000000000000000000000001001
2805,2805,0,0,000000000000000000000000001110110000000000000000000000000100111100000000000000000000000000001001
2806,2806,0,0,000000000000000000000000001110110000000000000000000000000100111100000000000000000000000000001001
2807,2807,0,0,000000000000000000000000001110110000000000000000000000000100111100000000000000000000000000001001
2808,2808,0,0,000000000000000000000000001110110000000000000000000000000100111100000000000000000000000000001001
2809,2809,0,0,000000000000000000000000001110110000000000000000000000000100111100000000000000000000000000001010
2810,2810,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000000001010
2811,2811,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000000001010
2812,2812,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000000001010
2813,2813,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000000001010
2814,2814,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000000000101
2815,2815,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000000000101
2816,2816,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000000000101
2817,2817,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000000000101
2818,2818,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000000000101
2819,2819,0,0,000000000000000000000000001111000000000000000000000000000101000000000000000000000000000001000101
2820,2820,0,0,000000000000000000000000011011010000000000000000000000001001101000000000000000000000000001000101
2821,2821,0,0,000000000000000000000000011011010000000000000000000000001001101000000000000000000000000001000101
2822,2822,0,0,000000000000000000000000011011010000000000000000000000001001101000000000000000000000000001000101
2823,2823,0,0,000000000000000000000000011011010000000000000000000000001001101000000000000000000000000001000101
2824,2824,0,0,000000000000000000000000011011010000000000000000000000001001101000000000000000000000000001000110
2825,2825,0,0,000000000000000000000000011010010000000000000000000000001001000100000000000000000000000001000110
2826,2826,0,0,000000000000000000000000011010010000000000000000000000001001000100000000000000000000000001000110
2827,2827,0,0,000000000000000000000000011010010000000000000000000000001001000100000000000000000000000001000110
2828,2828,0,0,000000000000000000000000011010010000000000000000000000001001000100000000000000000000000001000110
2829,2829,0,0,000000000000000000000000011010010000000000000000000000001001000100000000000000000000000000111111
2830,2830,0,0,000000000000000000000000010110000000000000000000000000001000111100000000000000000000000000111111
2831,2831,0,0,000000000000000000000000010110000000000000000000000000001000111100000000000000000000000000111111
2832,2832,0,0,000000000000000000000000010110000000000000000000000000001000111100000000000000000000000000111111
2833,2833,0,0,000000000000000000000000010110000000000000000000000000001000111100000000000000000000000000111111
2834,2834,0,0,000000000000000000000000010110000000000000000000000000001000111100000000000000000000000001000000
2835,2835,0,0,000000000000000000000000010011110000000000000000000000001000011000000000000000000000000001000000
2836,2836,0,0,000000000000000000000000010011110000000000000000000000001000011000000000000000000000000001000000
2837,2837,0,0,000000000000000000000000010011110000000000000000000000001000011000000000000000000000000001000000
2838,2838,0,0,000000000000000000000000010011110000000000000000000000001000011000000000000000000000000001000000
2839,2839,0,0,000000000000000000000000010011110000000000000000000000001000011000000000000000000000000001000111
2840,2840,0,0,000000000000000000000000010011000000000000000000000000000111111000000000000000000000000001000111
2841,2841,0,0,000000000000000000000000010011000000000000000000000000000111111000000000000000000000000001000111
2842,2842,0,0,000000000000000000000000010011000000000000000000000000000111111000000000000000000000000001000111
2843,2843,0,0,000000000000000000000000010011000000000000000000000000000111111000000000000000000000000001000111
2844,2844,0,0,000000000000000000000000010011000000000000000000000000000111111000000000000000000000000001000101
2845,2845,0,0,000000000000000000000000010010100000000000000000000000000111110000000000000000000000000001000101
2846,2846,0,0,000000000000000000000000010010100000000000000000000000000111110000000000000000000000000001000101
2847,2847,0,0,000000000000000000000000010010100000000000000000000000000111110000000000000000000000000001000101
2848,2848,0,0,000000000000000000000000010010100000000000000000000000000111110000000000000000000000000001000101
2849,2849,0,0,000000000000000000000000010010100000000000000000000000000111110000000000000000000000000001001000
2850,2850,0,0,000000000000000000000000001111100000000000000000000000000111101000000000000000000000000001001000
2851,2851,0,0,000000000000000000000000001111100000000000000000000000000111101000000000000000000000000001001000
2852,2852,0,0,000000000000000000000000001111100000000000000000000000000111101000000000000000000000000001001000
2853,2853,0,0,000000000000000000000000001111100000000000000000000000000111101000000000000000000000000001001000
2854,2854,0,0,000000000000000000000000001111100000000000000000000000000111101000000000000000000000000001000110
2855,2855,0,0,000000000000000000000000001111000000000000000000000000000111100000000000000000000000000001000110
2856,2856,0,0,000000000000000000000000001111000000000000000000000000000111100000000000000000000000000001000110
2857,2857,0,0,000000000000000000000000001111000000000000000000000000000111100000000000000000000000000001000110
2858,2858,0,0,000000000000000000000000001111000000000000000000000000000111100000000000000000000000000001000110
2859,2859,0,0,000000000000000000000000001111000000000000000000000000000111100000000000000000000000000001000011
2860,2860,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2861,2861,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2862,2862,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2863,2863,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2864,2864,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2865,2865,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2866,2866,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2867,2867,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2868,2868,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2869,2869,0,0,000000000000000000000000001110010000000000000000000000000111010100000000000000000000000001000011
2870,2870,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
2871,2871,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
2872,2872,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
2873,2873,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
2874,2874,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
2875,2875,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
2876,2876,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
2877,2877,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
2878,2878,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
2879,2879,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000010
2880,2880,0,0,000000000000000000000000001110000000000000000000000000000111010000000000000000000000000001000010
2881,2881,0,0,000000000000000000000000001110000000000000000000000000000111010000000000000000000000000001000010
2882,2882,0,0,000000000000000000000000001110000000000000000000000000000111010000000000000000000000000001000010
2883,2883,0,0,000000000000000000000000001110000000000000000000000000000111010000000000000000000000000001000010
2884,2884,0,0,000000000000000000000000001110000000000000000000000000000111010000000000000000000000000001000000
2885,2885,0,0,000000000000000000000000001101100000000000000000000000000111001000000000000000000000000001000000
2886,2886,0,0,000000000000000000000000001101100000000000000000000000000111001000000000000000000000000001000000
2887,2887,0,0,000000000000000000000000001101100000000000000000000000000111001000000000000000000000000001000000
2888,2888,0,0,000000000000000000000000001101100000000000000000000000000111001000000000000000000000000001000000
2889,2889,0,0,000000000000000000000000001101100000000000000000000000000111001000000000000000000000000000111110
2890,2890,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111110
2891,2891,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111110
2892,2892,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111110
2893,2893,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111110
2894,2894,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111100
2895,2895,0,0,000000000000000000000000001100100000000000000000000000000110111000000000000000000000000000111100
2896,2896,0,0,000000000000000000000000001100100000000000000000000000000110111000000000000000000000000000111100
2897,2897,0,0,000000000000000000000000001100100000000000000000000000000110111000000000000000000000000000111100
2898,2898,0,0,000000000000000000000000001100100000000000000000000000000110111000000000000000000000000000111100
